,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
153,295,Tucker,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",Fox News Network TUCKER CARLSON TONIGHT,November 13 2020 Friday,0.125
154,295,Syria,"[0, 0, 0, -1, -1, 0, 0, 0, 0, -1, -1, 0, 0, 0, -1]",Fox News Network TUCKER CARLSON TONIGHT,November 13 2020 Friday,-0.3333333333333333
155,295,Trump,"[0, -1, -1, 0, -1, -1, 0, 0, -1]",Fox News Network TUCKER CARLSON TONIGHT,November 13 2020 Friday,-0.5555555555555556
156,295,America,"[-1, 1, 1, -1, 0, 1, 1, 0, 1, 1, 1, -1, 1]",Fox News Network TUCKER CARLSON TONIGHT,November 13 2020 Friday,0.38461538461538464
157,295,American,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, -1, -1, -1]",Fox News Network TUCKER CARLSON TONIGHT,November 13 2020 Friday,0.0
158,297,Trump,"[-1, -1, -1, -1, -1, 1, 0, 0, -1, 1, 0, -1, -1, -1, 0, 1, -1, -1, -1, -1, -1]",Fox News Network THE FIVE,November 17 2020 Tuesday,-0.5238095238095238
159,297,Dana,"[0, 0, 0, 1, 0, 0, 0, 1, -1, 0, 0, 0]",Fox News Network THE FIVE,November 17 2020 Tuesday,0.08333333333333333
160,297,Twitter,"[-1, 0, -1, 0, -1, 0, 0]",Fox News Network THE FIVE,November 17 2020 Tuesday,-0.42857142857142855
161,297,Georgia,"[0, 0, 0, 0, 0, 0, -1, 0]",Fox News Network THE FIVE,November 17 2020 Tuesday,-0.125
162,297,Juan,"[-1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Fox News Network THE FIVE,November 17 2020 Tuesday,0.0
163,325,Michael,"[0, 0, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,November 24 2020 Tuesday,0.0
164,349,Trump,"[0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, -1, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,November 6 2020 Friday,-0.2
165,349,Biden,"[0, 0, 1, 1, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,November 6 2020 Friday,0.3
166,349,Pennsylvania,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, -1, -1, 0, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,November 6 2020 Friday,0.0625
167,349,Joe Biden,"[0, 0, 0, 0, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,November 6 2020 Friday,-0.17647058823529413
168,349,Republicans,"[-1, 0, 0, 0, 0, 0, -1, -1, -1, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,November 6 2020 Friday,-0.36363636363636365
169,404,Trump,"[-1, 0, 0, 1, 0, -1, 1, 0, -1, 0, 0, 0, 0, -1, 0, 0, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 5 2020 Thursday,-0.17647058823529413
170,404,Pennsylvania,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 5 2020 Thursday,0.05
171,404,Georgia,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 5 2020 Thursday,-0.05
172,404,Joe Biden,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 5 2020 Thursday,-0.05
173,404,Arizona,"[-1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 5 2020 Thursday,0.0
174,405,Georgia,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,November 6 2020 Friday,-0.05
175,405,Trump,"[-1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, -1, 0, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,November 6 2020 Friday,-0.2
176,405,Neil,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,November 6 2020 Friday,0.05
177,405,Biden,"[0, 0, 1, 0, 0, 0, 0, 1, 0, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,November 6 2020 Friday,-0.05
178,405,Joe Biden,"[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,November 6 2020 Friday,-0.05263157894736842
179,415,Trump,"[0, 1, 0, 1, 0, -1, 0, 0, -1, 0, 0, 0, 0, -1, 1, 0]",Fox News Network INGRAHAM ANGLE,November 24 2020 Tuesday,0.0
180,415,America,"[-1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, -1]",Fox News Network INGRAHAM ANGLE,November 24 2020 Tuesday,-0.5
181,415,Biden,"[0, -1, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1]",Fox News Network INGRAHAM ANGLE,November 24 2020 Tuesday,-0.3157894736842105
182,415,American,"[-1, 0, 0, 0, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1]",Fox News Network INGRAHAM ANGLE,November 24 2020 Tuesday,-0.6875
183,415,Democrats,"[-1, 0, -1, -1, 0, 0, 0, 0, -1]",Fox News Network INGRAHAM ANGLE,November 24 2020 Tuesday,-0.4444444444444444
184,427,American,"[1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,November 13 2020 Friday,0.42857142857142855
185,427,Pfizer,"[1, 0, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, 1, -1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,November 13 2020 Friday,0.5
186,427,Operation Warp Speed,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,November 13 2020 Friday,0.5
187,427,FDA,"[0, 0, -1, -1, 1, 0, 0, 0, 0, 1, -1, 0]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,November 13 2020 Friday,-0.08333333333333333
188,427,the United States,"[0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, -1]",Fox News Network YOUR WORLD WITH NEIL CAVUTO,November 13 2020 Friday,-0.07142857142857142
189,435,Kentucky,"[-1, -1, 1, 0]",Fox News Network FOX AND FRIENDS,November 30 2020 Monday,-0.25
190,435,Steve,"[0, 0, 0]",Fox News Network FOX AND FRIENDS,November 30 2020 Monday,0.0
191,451,Trump,"[0, -1, 0, 0, -1, -1, 1, 0, -1, 0, 0, -1, -1, -1, 0, 0, 0, -1, 0, 0, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 17 2020 Tuesday,-0.38095238095238093
192,451,Georgia,"[0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 17 2020 Tuesday,-0.1
193,451,Biden,"[-1, 0, 1, 0, -1, 0, -1, 0, 1, 0, -1, 0, 0, 1, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 17 2020 Tuesday,-0.05555555555555555
194,451,Democrats,"[0, -1, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 17 2020 Tuesday,-0.3333333333333333
195,451,Republicans,"[0, -1, 0, 0, 1, 0, -1, 0, 1, 0, 1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 17 2020 Tuesday,0.09090909090909091
196,482,Democrats,"[0, -1, 0, -1, 0, 1, 1, 1, 1, 0, 1, -1, -1, 0, -1, -1, -1, -1, -1]",Fox News Network THE FIVE,November 11 2020 Wednesday,-0.21052631578947367
197,482,Georgia,"[0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0]",Fox News Network THE FIVE,November 11 2020 Wednesday,-0.2
198,482,Republicans,"[-1, 0, -1, 0, 0, 0, 1, 1, -1, 0, -1, 0, -1]",Fox News Network THE FIVE,November 11 2020 Wednesday,-0.23076923076923078
199,482,Joe Biden,"[-1, 0, -1, 0, 0, 0, -1, -1, -1, 0, 0, -1]",Fox News Network THE FIVE,November 11 2020 Wednesday,-0.5
200,482,Jesse,"[0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0]",Fox News Network THE FIVE,November 11 2020 Wednesday,-0.07692307692307693
201,484,COVID,"[-1, -1, 0, -1, 0, 0, 0, -1, 0, -1, -1, -1]",Fox News Network INGRAHAM ANGLE,November 17 2020 Tuesday,-0.5833333333333334
202,484,China,"[1, 1, -1, -1, -1, 0, 0, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,November 17 2020 Tuesday,-0.1
203,484,California,"[-1, -1, -1, -1, 0, -1, -1]",Fox News Network INGRAHAM ANGLE,November 17 2020 Tuesday,-0.8571428571428571
204,484,Americans,"[-1, -1, -1, 0, 1, -1]",Fox News Network INGRAHAM ANGLE,November 17 2020 Tuesday,-0.5
205,484,Biden,"[0, -1, -1, -1, 0, 0, 0, -1, 0]",Fox News Network INGRAHAM ANGLE,November 17 2020 Tuesday,-0.4444444444444444
206,486,Georgia,"[-1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0]",Fox News Network FOX HANNITY,November 23 2020 Monday,-0.10526315789473684
207,486,Trey,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",Fox News Network FOX HANNITY,November 23 2020 Monday,0.1
208,486,Senate,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX HANNITY,November 23 2020 Monday,0.0
209,486,Biden,"[0, -1, 0, 0, -1, 0, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, -1, -1]",Fox News Network FOX HANNITY,November 23 2020 Monday,-0.35
210,486,Cuomo,"[-1, -1, -1, 0, 0, -1, 0, -1, -1, 0, 0, -1]",Fox News Network FOX HANNITY,November 23 2020 Monday,-0.5833333333333334
211,555,Pfizer,"[0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, -1, 0, 1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 20 2020 Friday,0.42857142857142855
212,555,Trump,"[1, 0, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, 1, 1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 20 2020 Friday,-0.26666666666666666
213,555,Republicans,"[0, 0, 0, 0, 0, 0, -1, -1, -1, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 20 2020 Friday,-0.4
214,555,John,"[0, 1, 1, 0, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 20 2020 Friday,0.25
215,555,Democrats,"[0, 0, 0, 0, 0, 0, -1, 1, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 20 2020 Friday,-0.1111111111111111
216,561,Trump,"[0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, 0, -1, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 16 2020 Monday,-0.25
217,561,Bret,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 16 2020 Monday,0.0
218,561,Georgia,"[0, 0, 0, -1, 0, -1, 0, 0, -1, 0, 0, 0, -1, -1, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 16 2020 Monday,-0.3333333333333333
219,561,Biden,"[0, 0, -1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 16 2020 Monday,-0.058823529411764705
220,561,Moderna,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 16 2020 Monday,0.6
221,563,Trump,"[-1, 0, 0, -1, -1, 0, 0, 0, -1, -1, 1, 0, -1, 0, -1, -1, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 10 2020 Tuesday,-0.47058823529411764
222,563,Bret,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 10 2020 Tuesday,0.0625
223,563,Biden,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 10 2020 Tuesday,0.0
224,563,Republicans,"[0, -1, -1, 0, 1, -1, 1, 0, 0, 0, -1, -1, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 10 2020 Tuesday,-0.23076923076923078
225,563,Democrats,"[0, 1, -1, -1, 0, -1, -1, 0, 0, 1, 1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 10 2020 Tuesday,-0.09090909090909091
226,577,Biden,"[-1, 0, 0, 0, 0, -1, 0, -1, 0, -1, -1, 0, 0, 0, -1, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 13 2020 Friday,-0.3333333333333333
227,577,Trump,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 13 2020 Friday,-0.11764705882352941
228,577,Bret,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 13 2020 Friday,0.0
229,577,Joe Biden,"[0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 13 2020 Friday,-0.15384615384615385
230,577,Georgia,"[0, 0, -1, 0, 0, 0, 0, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 13 2020 Friday,-0.25
231,580,Trump,"[-1, 0, -1, 1, -1, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 25 2020 Wednesday,-0.29411764705882354
232,580,Obama,"[-1, -1, 0, 0, 0, 0, -1, 0, -1, 0, -1, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 25 2020 Wednesday,-0.38461538461538464
233,580,Mike,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 25 2020 Wednesday,0.06666666666666667
234,580,Flynn,"[-1, 0, 0, -1, 0, -1, 0, 0, -1, 0, 1, 1, 1, -1, 0, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 25 2020 Wednesday,-0.10526315789473684
235,580,Biden,"[0, 0, 0, 1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 25 2020 Wednesday,0.0
236,594,Bret,"[0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 11 2020 Wednesday,0.0
237,594,Trump,"[0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 11 2020 Wednesday,0.0
238,594,Georgia,"[0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 11 2020 Wednesday,-0.05263157894736842
239,594,Democrats,"[-1, 0, 0, 1, -1, -1, -1, -1, -1, -1, 0, -1, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 11 2020 Wednesday,-0.5384615384615384
240,594,Republican,"[0, 1, 0, 0, 0, 0, 1, -1, 0, 0, 0, -1, -1, -1, -1, -1, 1, 0, 1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 11 2020 Wednesday,-0.10526315789473684
241,606,Trump,"[-1, -1, 0, -1, 0, -1, 0, 0, 0, 1, -1, 0, 0, 0, 1, -1, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 30 2020 Monday,-0.29411764705882354
242,606,Republican,"[0, 0, -1, 0, 0, 0, -1, -1, -1, 0, 0, 0, -1, -1, -1, 0, -1]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 30 2020 Monday,-0.47058823529411764
243,606,Georgia,"[-1, -1, -1, 0, 0, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 30 2020 Monday,-0.125
244,606,Biden,"[0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 30 2020 Monday,-0.09090909090909091
245,606,Senate,"[0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0]",Fox News Network FOX SPECIAL REPORT WITH BRET BAIER,November 30 2020 Monday,-0.18181818181818182
246,607,Shannon,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX NEWS @ NIGHT,November 30 2020 Monday,0.0
247,607,Georgia,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",Fox News Network FOX NEWS @ NIGHT,November 30 2020 Monday,0.125
248,607,Trump,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0]",Fox News Network FOX NEWS @ NIGHT,November 30 2020 Monday,-0.07142857142857142
249,607,Biden,"[0, 0, -1, 1, 0, -1, 1, -1, -1, 0, -1, 0, 0, 0, -1, 0]",Fox News Network FOX NEWS @ NIGHT,November 30 2020 Monday,-0.25
250,607,Senate,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX NEWS @ NIGHT,November 30 2020 Monday,0.0
251,627,Trump,"[-1, -1, 0, 0, -1, -1, 0, 0, -1, -1, 0, 0, 0, -1, 0, -1, -1, -1, 1]",Fox News Network THE FIVE,November 10 2020 Tuesday,-0.47368421052631576
252,627,Democrats,"[-1, -1, 0, 0, 0, -1, -1, 0, -1, -1, 0, -1, -1, 1, 0, 0, -1, 0, 0, -1]",Fox News Network THE FIVE,November 10 2020 Tuesday,-0.45
253,627,Juan,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -1, 0, 0, 0, -1, 0, 0]",Fox News Network THE FIVE,November 10 2020 Tuesday,0.0
254,627,Biden,"[0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, -1]",Fox News Network THE FIVE,November 10 2020 Tuesday,-0.2222222222222222
255,627,Republicans,"[0, 0, -1, -1, 0, -1, 0, 0, 0, 0, -1]",Fox News Network THE FIVE,November 10 2020 Tuesday,-0.36363636363636365
256,629,Georgia,"[0, -1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, -1, 0, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,November 19 2020 Thursday,-0.058823529411764705
257,629,Martha,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,November 19 2020 Thursday,0.0
258,629,Michigan,"[0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,November 19 2020 Thursday,-0.21428571428571427
259,629,Trump,"[-1, 0, 0, 0, 0, 0, 0, 0, -1, 1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,November 19 2020 Thursday,-0.1
260,629,New York,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, -1, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,November 19 2020 Thursday,0.047619047619047616
261,632,Pennsylvania,"[1, 1, 0, -1, -1, 1, -1, -1, -1, 0, 0, -1, -1, -1, 0, 0, 0, 0, -1, -1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,November 4 2020 Wednesday,-0.35
262,632,Trump,"[-1, 0, 0, 1, -1, 0, 0, -1, -1, 0, 1, 0, 0, -1, -1, 0, 0, -1]",Fox News Network THE STORY WITH MARTHA MACCALLUM,November 4 2020 Wednesday,-0.2777777777777778
263,632,Arizona,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,November 4 2020 Wednesday,0.0
264,632,Wisconsin,"[1, 0, -1, 0, 0, 0, 0, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,November 4 2020 Wednesday,0.0
265,632,Michigan,"[0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0]",Fox News Network THE STORY WITH MARTHA MACCALLUM,November 4 2020 Wednesday,0.0
266,633,Trump,"[0, -1, 0, 0, 0, 0, 1, -1, 1, -1, 0, 0, 0, 0, -1, 0, 0, 1, 1]",Fox News Network INGRAHAM ANGLE,November 4 2020 Wednesday,0.0
267,633,Democrats,"[-1, 0, -1, 0, -1, -1, -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,November 4 2020 Wednesday,-0.5263157894736842
268,633,Pennsylvania,"[0, -1, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, -1, 0, 1, -1, 1]",Fox News Network INGRAHAM ANGLE,November 4 2020 Wednesday,-0.2
269,633,Laura,"[0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, -1, 0]",Fox News Network INGRAHAM ANGLE,November 4 2020 Wednesday,-0.15
270,633,Biden,"[0, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, -1, 0, 0, 0, -1, 0, 1, 1]",Fox News Network INGRAHAM ANGLE,November 4 2020 Wednesday,-0.15789473684210525
271,642,Trump,"[1, 1, -1, 0, 1, -1, -1, 0, 0, 0, 0, 1]",Fox News Network FOX AND FRIENDS,November 2 2020 Monday,0.08333333333333333
272,642,Democrats,"[-1, -1, -1, -1, -1, -1]",Fox News Network FOX AND FRIENDS,November 2 2020 Monday,-1.0
273,642,Erin,"[0, 0, 0, 0, 0, 0, 0, 1]",Fox News Network FOX AND FRIENDS,November 2 2020 Monday,0.125
274,642,Erin Perrine,"[0, 0, 0]",Fox News Network FOX AND FRIENDS,November 2 2020 Monday,0.0
275,642,Joe Biden,"[0, -1, -1, 0, -1]",Fox News Network FOX AND FRIENDS,November 2 2020 Monday,-0.6
276,644,Erin Perrine,"[0, 0, 0, 0]",Fox News Network FOX AND FRIENDS,November 17 2020 Tuesday,0.0
277,644,Trump,"[0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX AND FRIENDS,November 17 2020 Tuesday,0.0
278,644,Nevada,"[0, 0, 0, 0, -1]",Fox News Network FOX AND FRIENDS,November 17 2020 Tuesday,-0.2
279,644,Trump Campaign Press Communications,"[0, 0]",Fox News Network FOX AND FRIENDS,November 17 2020 Tuesday,0.0
280,644,Georgia,"[0, 0, -1, 0]",Fox News Network FOX AND FRIENDS,November 17 2020 Tuesday,-0.25
281,650,Kayleigh McEnany,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0]",Fox News Network FOX HANNITY,November 12 2020 Thursday,-0.08333333333333333
282,650,Sean,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Fox News Network FOX HANNITY,November 12 2020 Thursday,0.0
283,650,Democrats,"[-1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1]",Fox News Network FOX HANNITY,November 12 2020 Thursday,-0.7692307692307693
284,650,Biden,"[-1, 0, -1, 0, -1, 0, 0, -1, -1, 0, -1, 0, -1, 0, -1, -1, 0, -1, -1, 0, 0]",Fox News Network FOX HANNITY,November 12 2020 Thursday,-0.5238095238095238
285,650,Donald Trump,"[0, 0, -1, -1, -1, -1, -1, 0, -1, 0, 0, 0, 1]",Fox News Network FOX HANNITY,November 12 2020 Thursday,-0.38461538461538464
286,703,Trump,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",Fox News Network FOX News Democracy 2020: Election Coverage,November 3 2020 Tuesday,0.1111111111111111
287,703,Pennsylvania,"[0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0]",Fox News Network FOX News Democracy 2020: Election Coverage,November 3 2020 Tuesday,-0.05
288,703,Biden,"[1, -1, 0, -1, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, -1, 1]",Fox News Network FOX News Democracy 2020: Election Coverage,November 3 2020 Tuesday,-0.17647058823529413
289,703,Joe Biden,"[-1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0, 0]",Fox News Network FOX News Democracy 2020: Election Coverage,November 3 2020 Tuesday,-0.15789473684210525
290,703,Florida,"[-1, 0, 0, 0, -1, 0, 1, -1, 0, 0, -1, 0, -1, 0, 0, 0, 0]",Fox News Network FOX News Democracy 2020: Election Coverage,November 3 2020 Tuesday,-0.23529411764705882
291,707,Trump,"[-1, 0, 0, -1, -1, -1, -1, 0, 1, 0, 0, 0, -1, -1, 0, -1, -1, 0, 0, 0]",Fox News Network INGRAHAM ANGLE,November 19 2020 Thursday,-0.4
292,707,American,"[-1, 0, 1, 0, 0, 0, 0, -1, 0]",Fox News Network INGRAHAM ANGLE,November 19 2020 Thursday,-0.1111111111111111
293,707,Democrats,"[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]",Fox News Network INGRAHAM ANGLE,November 19 2020 Thursday,-0.9
294,707,California,"[-1, 0, -1, 0, 0, 0, -1, -1, 1]",Fox News Network INGRAHAM ANGLE,November 19 2020 Thursday,-0.3333333333333333
295,707,COVID,"[-1, -1, 0, -1, -1, 0, -1, 0, 0, -1, -1, 0, 0]",Fox News Network INGRAHAM ANGLE,November 19 2020 Thursday,-0.5384615384615384
296,732,Trump,"[0, 0, 0, 0, 0, 1, -1, -1, 0, 0, -1, 1, -1, 0, 0, -1, 0, 0, 0]",Fox News Network THE FIVE,November 6 2020 Friday,-0.15789473684210525
