,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
145,453,Russians,"[-1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1]",MSNBC HARDBALL,February 20 2020 Thursday,-0.85
146,453,Trump,"[1, -1, 0, 0, -1, -1, -1, -1, 0, -1, 0, 0, 0, -1, -1, -1, -1, -1, 0]",MSNBC HARDBALL,February 20 2020 Thursday,-0.5263157894736842
147,453,Democratic,"[-1, 0, -1, -1, 0, 0, -1, 0, 1, -1, -1, -1, 0, 1, 0, 0, -1, 0, 0]",MSNBC HARDBALL,February 20 2020 Thursday,-0.3157894736842105
148,453,Congress,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1]",MSNBC HARDBALL,February 20 2020 Thursday,-0.9166666666666666
149,453,Russia,"[-1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC HARDBALL,February 20 2020 Thursday,-0.8823529411764706
150,454,Trump,"[-1, -1, 0, 0, -1, -1, 0, -1, -1, 0, -1, 0, -1, -1]",MSNBC HARDBALL,February 21 2020 Friday,-0.6428571428571429
151,454,Bernie Sanders,"[-1, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, 0]",MSNBC HARDBALL,February 21 2020 Friday,-0.47368421052631576
152,454,Nevada,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC HARDBALL,February 21 2020 Friday,0.0
153,454,Democratic,"[-1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC HARDBALL,February 21 2020 Friday,0.0
154,454,Bernie,"[0, 0, -1, 0, 0, 0, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0]",MSNBC HARDBALL,February 21 2020 Friday,-0.5
155,455,Bernie Sanders,"[1, 1, 1, 1, 0, -1, 0, 0, -1, 0, -1, 0, 0, -1, -1, 0, 0, 1, 1]",MSNBC HARDBALL,February 24 2020 Monday,0.05263157894736842
156,455,Trump,"[-1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1]",MSNBC HARDBALL,February 24 2020 Monday,-0.7894736842105263
157,455,Democrats,"[0, -1, 0, 0, 1, 0, 1, 1, 0, -1, -1, 0, 1, 0, 0, 0, -1, 0, 0]",MSNBC HARDBALL,February 24 2020 Monday,0.0
158,455,Bernie,"[-1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, -1, -1, 0, 0, 0, 1, 0, 0]",MSNBC HARDBALL,February 24 2020 Monday,0.15
159,455,Sanders,"[0, 0, 1, 1, 1, -1, -1, 0, 0, -1, 1, 1, -1, -1, 0, 0, 0, 0, 0]",MSNBC HARDBALL,February 24 2020 Monday,0.0
160,456,South Carolina,"[0, 0, 1, 0, 1, 0]",MSNBC HARDBALL,February 25 2020 Tuesday,0.3333333333333333
161,456,Bernie Sanders,"[1, 0, 1, 0, -1, 0, 0, -1, 0, -1, 0, 0, -1, -1, 1, 1, 1, 0]",MSNBC HARDBALL,February 25 2020 Tuesday,0.0
162,456,Trump,"[-1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0]",MSNBC HARDBALL,February 25 2020 Tuesday,-0.4
163,456,Sanders,"[0, 0, 1, -1, 0, -1, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, 1, -1, 0]",MSNBC HARDBALL,February 25 2020 Tuesday,-0.3157894736842105
164,456,Chris,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC HARDBALL,February 25 2020 Tuesday,0.05
165,457,China,"[0, 0, 0, -1, 0, 0, -1, 1, 0, 0, -1, 0, 0, 0, 1, -1]",MSNBC HARDBALL,February 26 2020 Wednesday,-0.125
166,457,That`s,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, -1]",MSNBC HARDBALL,February 26 2020 Wednesday,0.13333333333333333
167,457,CDC,"[0, 0, 0, 0, -1, -1, 0, 0, 0, -1, 0]",MSNBC HARDBALL,February 26 2020 Wednesday,-0.2727272727272727
168,457,Brazil,"[0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0]",MSNBC HARDBALL,February 26 2020 Wednesday,0.0
169,457,Democratic,"[0, -1, 0, 0, -1, -1, 0, -1, 0, 0, 0]",MSNBC HARDBALL,February 26 2020 Wednesday,-0.36363636363636365
170,458,Trump,"[-1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0, 0, 0, 1, -1, 0, 0, 0]",MSNBC HARDBALL,February 27 2020 Thursday,-0.42105263157894735
171,458,South Carolina,"[0, 0, 0, 0, 0, 0, 0]",MSNBC HARDBALL,February 27 2020 Thursday,0.0
172,458,That`s,"[0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 1, -1]",MSNBC HARDBALL,February 27 2020 Thursday,0.0
173,458,Democratic,"[0, 0, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, -1]",MSNBC HARDBALL,February 27 2020 Thursday,-0.2857142857142857
174,458,Donald Trump,"[-1, 0, -1, 0, 0, 0, 1, -1]",MSNBC HARDBALL,February 27 2020 Thursday,-0.25
175,459,South Carolina,"[0, 0, 1, 0, 0, -1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -1]",MSNBC HARDBALL,February 28 2020 Friday,0.1111111111111111
176,459,Trump,"[-1, 0, 0, -1, -1, -1, 0, 0, -1, 0, -1, -1, -1, 0, -1, 0, 0, 0, 0]",MSNBC HARDBALL,February 28 2020 Friday,-0.47368421052631576
177,459,Chris,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC HARDBALL,February 28 2020 Friday,0.058823529411764705
178,459,Biden,"[-1, 1, 1, 1, -1, 1, 0, 1, 1, 1, 1, 1, 0, -1, 0, 0, 0, 0, 0, 1]",MSNBC HARDBALL,February 28 2020 Friday,0.35
179,459,Joe Biden,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]",MSNBC HARDBALL,February 28 2020 Friday,0.6
180,476,Trump,"[-1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, 0, 0]",MSNBC HARDBALL,February 14 2020 Friday,-0.7647058823529411
181,476,Ukraine,"[-1, -1, -1, -1, -1, 0, -1, 0, 0, -1, -1]",MSNBC HARDBALL,February 14 2020 Friday,-0.7272727272727273
182,476,Barr,"[0, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, -1, -1, -1]",MSNBC HARDBALL,February 14 2020 Friday,-0.42857142857142855
183,476,the Justice Department,"[-1, -1, -1, -1, 0, 0, 0, -1, 0]",MSNBC HARDBALL,February 14 2020 Friday,-0.5555555555555556
184,476,Rudy,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, -1, -1, -1]",MSNBC HARDBALL,February 14 2020 Friday,0.11764705882352941
185,497,Trump,"[-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1]",MSNBC MSNBC LIVE,February 17 2020 Monday,-0.8333333333333334
186,497,Bernie,"[0, -1, 0, -1, 0, 0, -1, -1, 0, 0, -1, -1, 0]",MSNBC MSNBC LIVE,February 17 2020 Monday,-0.46153846153846156
187,497,Democratic,"[0, 0]",MSNBC MSNBC LIVE,February 17 2020 Monday,0.0
188,497,I`m,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",MSNBC MSNBC LIVE,February 17 2020 Monday,0.2857142857142857
189,497,South Carolina,"[0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,February 17 2020 Monday,0.0
190,528,Iowa,"[1, 0, 0, -1, 0, 1, 0, 0, 0, -1, 1, 1, 0, 0, 0, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.125
191,528,Democratic,"[0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.0
192,528,South Carolina,"[-1, 0, 0, 0, 0, -1, -1, -1, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,-0.4444444444444444
193,528,Mike Bloomberg,"[0, 0, 0, 0, 0, 1, -1, -1, 0, -1, -1, -1, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,-0.3076923076923077
194,528,Bernie Sanders,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.6
195,529,Iowa,"[0, 1, -1, 0, 0, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",MSNBC HARDBALL,February 3 2020 Monday,0.05555555555555555
196,529,Democratic,"[0, 0, 0, 1, 0, 0, -1, 0, -1, -1]",MSNBC HARDBALL,February 3 2020 Monday,-0.2
197,529,South Carolina,"[0, 0, 0, 0, -1, 0, 0]",MSNBC HARDBALL,February 3 2020 Monday,-0.14285714285714285
198,529,Mike Bloomberg,"[0, 0, 0, 0, 0, -1, -1, -1, 0, -1, -1, -1, 0]",MSNBC HARDBALL,February 3 2020 Monday,-0.46153846153846156
199,529,Bernie Sanders,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",MSNBC HARDBALL,February 3 2020 Monday,0.4
200,530,Iowa,"[1, 0, 1, -1, -1, 1, 0, 1, 0, 1, 1, 1, -1]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.3076923076923077
201,530,Biden,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,-0.05
202,530,Warren,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 1, -1, 0, 0, -1, 1, -1]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.125
203,530,I`m,"[-1, 1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1]",MSNBC MSNBC LIVE,February 3 2020 Monday,-0.05
204,530,Bernie,"[0, 0, 0, 0, 0, -1, 0, 1, 0, -1, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,-0.09090909090909091
205,531,Biden,"[1, 0, 0, -1, -1, -1, 0, 0, 1, 1, 0, 0, 1]",MSNBC THE RACHEL MADDOW SHOW,February 3 2020 Monday,0.07692307692307693
206,531,Iowa,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",MSNBC THE RACHEL MADDOW SHOW,February 3 2020 Monday,0.1875
207,531,Warren,"[-1, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]",MSNBC THE RACHEL MADDOW SHOW,February 3 2020 Monday,-0.10526315789473684
208,531,Bernie,"[0, -1, 1, 0, 1, -1, -1, 0, 0, 0, 0, 1, -1, 1, -1, 0, -1, -1, -1]",MSNBC THE RACHEL MADDOW SHOW,February 3 2020 Monday,-0.21052631578947367
209,531,Pete,"[1, 0, 0, -1, 0, 0, 0, 1, 1, -1, 1, 0, 0, 1, 1, 0, 0, -1, 1]",MSNBC THE RACHEL MADDOW SHOW,February 3 2020 Monday,0.21052631578947367
210,532,Iowa,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,February 3 2020 Monday,0.0
211,532,Bernie Sanders,"[0, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",MSNBC ALL IN with CHRIS HAYES,February 3 2020 Monday,0.05263157894736842
212,532,Bernie,"[-1, 0, 1, 0, 0, 0, 0, 0, 0, 1, -1, 1, 0, 0, 1, 1, 0, 1, 1]",MSNBC ALL IN with CHRIS HAYES,February 3 2020 Monday,0.2631578947368421
213,532,I`m,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC ALL IN with CHRIS HAYES,February 3 2020 Monday,0.15
214,532,Biden,"[1, -1, -1, 0, -1, 0, 0, -1, 0, -1, 0, 0, -1, 0, 0, 0, 0, -1, -1]",MSNBC ALL IN with CHRIS HAYES,February 3 2020 Monday,-0.3684210526315789
215,533,Iowa,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.11764705882352941
216,533,Warren,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.3333333333333333
217,533,Sanders,"[-1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, -1, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,-0.25
218,533,Biden,"[1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, 1, 0, 0, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,-0.05263157894736842
219,533,Bernie Sanders,"[0, -1, 0, 1, -1, 0, 0, 0, -1, -1, -1, 0, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,-0.3076923076923077
220,534,Iowa,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.058823529411764705
221,534,Bernie Sanders,"[0, 1, 0, 0, 0, -1, -1, -1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.11764705882352941
222,534,Bernie,"[0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.11764705882352941
223,534,I`m,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0, 1]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.05
224,534,Biden,"[0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, -1, -1, 0, -1, -1, 0, -1, -1]",MSNBC MSNBC LIVE,February 3 2020 Monday,-0.3157894736842105
225,535,Biden,"[1, 0, 0, 0, 0, 1, 0, 0, -1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.2631578947368421
226,535,Iowa,"[0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 1]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.05
227,535,Warren,"[0, 0, 0, 1, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.0
228,535,Bernie,"[1, -1, 1, 0, 1, 0, 0, 0, 0, -1, -1, -1, 0, 1, 1, -1, 1, 0, 1]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.10526315789473684
229,535,Pete,"[0, 0, -1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 1, 1, 0, 0, 1]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.15
230,536,Buttigieg,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",MSNBC MSNBC LIVE,February 4 2020 Tuesday,0.35
231,536,Sanders,"[0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, 0]",MSNBC MSNBC LIVE,February 4 2020 Tuesday,0.0
232,536,Iowa,"[-1, -1, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,February 4 2020 Tuesday,-0.2222222222222222
233,536,Warren,"[0, 0, -1, 0, 0, 0, 0, -1, 1, 1, -1, 0, -1, 0, 1, 1, -1]",MSNBC MSNBC LIVE,February 4 2020 Tuesday,-0.058823529411764705
234,536,Biden,"[0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, 0, 0]",MSNBC MSNBC LIVE,February 4 2020 Tuesday,-0.25
235,540,Iowa,"[-1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.15384615384615385
236,540,Warren,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.21052631578947367
237,540,Sanders,"[0, -1, 1, 0, 0, 0, 0, 1, -1, -1, -1, 0, 0, -1, 0, 0, 0, -1, -1]",MSNBC MSNBC LIVE,February 3 2020 Monday,-0.2631578947368421
238,540,Biden,"[-1, 0, 1, 0, 0, 1, 0, 0, -1, 1, 0, 1, 1, 1, 0, -1, -1, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,0.1111111111111111
239,540,Bernie Sanders,"[0, -1, 0, 1, -1, 0, 0, 0, -1, -1, -1, 0, 0]",MSNBC MSNBC LIVE,February 3 2020 Monday,-0.3076923076923077
240,660,Iowa,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]",MSNBC MSNBC LIVE,February 4 2020 Tuesday,-0.05263157894736842
241,660,New Hampshire,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,February 4 2020 Tuesday,0.0
242,660,Buttigieg,"[-1, 0, 1, 0, 0, -1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",MSNBC MSNBC LIVE,February 4 2020 Tuesday,0.2631578947368421
243,660,Democrats,"[-1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1]",MSNBC MSNBC LIVE,February 4 2020 Tuesday,-0.09090909090909091
244,660,Sanders,"[-1, 1, 0, -1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]",MSNBC MSNBC LIVE,February 4 2020 Tuesday,0.35714285714285715
245,661,Iowa,"[0, 0, 0, -1, -1, -1, 1, 0, 0, 0, 0, 0]",MSNBC MSNBC LIVE,February 4 2020 Tuesday,-0.16666666666666666
246,661,Sanders,"[0, -1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",MSNBC MSNBC LIVE,February 4 2020 Tuesday,0.4
247,661,Donald Trump,"[0, -1, 1, 0, 0, 0, -1, -1, 1]",MSNBC MSNBC LIVE,February 4 2020 Tuesday,-0.1111111111111111
248,661,Trump,"[0, -1, 0, 0, 0, 1, 0, 0, 0, -1, -1, 0, -1, -1, 1, -1, -1]",MSNBC MSNBC LIVE,February 4 2020 Tuesday,-0.29411764705882354
249,661,Obama,"[0, 0, 1, -1, -1, 0, 0, 1, 0, 0]",MSNBC MSNBC LIVE,February 4 2020 Tuesday,0.0
250,764,Bloomberg,"[0, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, -1, -1, -1, 0, -1, -1, 0]",MSNBC MSNBC SPECIAL,February 19 2020 Wednesday,-0.45
251,764,MSNBC,"[0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC SPECIAL,February 19 2020 Wednesday,0.0
252,764,Sanders,"[0, 0, 0, 0, 0, 0, -1, -1, -1, 0, 0]",MSNBC MSNBC SPECIAL,February 19 2020 Wednesday,-0.2727272727272727
253,764,MSNBC SPECIAL,"[0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC SPECIAL,February 19 2020 Wednesday,0.0
254,764,America,"[0, -1, -1, -1, 0, 0, -1, 0, 1, -1, 1, -1]",MSNBC MSNBC SPECIAL,February 19 2020 Wednesday,-0.3333333333333333
255,765,Bloomberg,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0, -1, 0, -1]",MSNBC MSNBC SPECIAL,February 19 2020 Wednesday,-0.15
256,765,MSNBC,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC SPECIAL,February 19 2020 Wednesday,0.0
257,765,MSNBC SPECIAL,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MSNBC SPECIAL,February 19 2020 Wednesday,0.0
258,765,Donald Trump,"[-1, -1, -1, 0, 0, -1, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, -1]",MSNBC MSNBC SPECIAL,February 19 2020 Wednesday,-0.5
259,765,Sanders,"[0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, 0, -1, 1, 0, -1, 0, -1]",MSNBC MSNBC SPECIAL,February 19 2020 Wednesday,-0.2777777777777778
260,780,Iowa,"[-1, 0, 0, 0, -1, -1, -1, 0, 0, 0, 0, 0, -1, 0, 1]",MSNBC MTP DAILY,February 6 2020 Thursday,-0.26666666666666666
261,780,New Hampshire,"[1, 0, 0, 1, 0, 1, 1, -1]",MSNBC MTP DAILY,February 6 2020 Thursday,0.375
262,780,Biden,"[-1, 0, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, -1, 0, 0]",MSNBC MTP DAILY,February 6 2020 Thursday,-0.5
263,780,Sanders,"[0, 0, 0, 0, 0, -1, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1]",MSNBC MTP DAILY,February 6 2020 Thursday,-0.1
264,780,Buttigieg,"[0, -1, 0, 0, 1, 1, 0, 0, 1, -1, -1, -1, 0, 1, 1]",MSNBC MTP DAILY,February 6 2020 Thursday,0.06666666666666667
265,781,the Justice Department,"[0, -1, -1, -1, -1, -1, 0, 1, 0, 0, 0, 0, -1, -1, -1, 0]",MSNBC MTP DAILY,February 12 2020 Wednesday,-0.4375
266,781,South Carolina,"[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MTP DAILY,February 12 2020 Wednesday,-0.08333333333333333
267,781,New Hampshire,"[1, 0, -1, 0, 0, -1, -1, 0, 0, 0, 0]",MSNBC MTP DAILY,February 12 2020 Wednesday,-0.18181818181818182
268,781,Trump,"[-1, 0, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1, 0, 0, -1, -1, -1, 0]",MSNBC MTP DAILY,February 12 2020 Wednesday,-0.6111111111111112
269,781,Mueller,"[0, -1, 0, 0, 0, 0, 0]",MSNBC MTP DAILY,February 12 2020 Wednesday,-0.14285714285714285
270,782,Bloomberg,"[0, -1, -1, -1, 0, 0, 0, -1, -1, 0, 1, 1, 0, 0, 0, 0, 0, -1, -1]",MSNBC MTP DAILY,February 17 2020 Monday,-0.2631578947368421
271,782,Donald Trump,"[-1, -1, 0, -1, -1, 0, 1, 1, -1, -1, 0, -1, 0, 0, -1]",MSNBC MTP DAILY,February 17 2020 Monday,-0.4
272,782,Barr,"[0, 0, -1, 0, -1, -1, -1, 1, -1, 0, 0, 0, -1, 0, 0, -1]",MSNBC MTP DAILY,February 17 2020 Monday,-0.375
273,782,Democrats,"[-1, -1, -1, 0, -1, -1, 0, -1, -1, 0, 0, -1, -1]",MSNBC MTP DAILY,February 17 2020 Monday,-0.6923076923076923
274,782,Trump,"[0, 0, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0]",MSNBC MTP DAILY,February 17 2020 Monday,-0.2857142857142857
275,783,Bloomberg,"[0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1]",MSNBC MTP DAILY,February 18 2020 Tuesday,-0.16666666666666666
276,783,Sanders,"[0, 1, 1, 0, -1, -1, 0, 0, 0, 0, 0, -1, 1, 0, -1, 1, 0, 0, 0]",MSNBC MTP DAILY,February 18 2020 Tuesday,0.0
277,783,Trump,"[0, 0, -1, -1, 0, 0, -1, -1, -1, 0, 1, -1, -1, 0, -1]",MSNBC MTP DAILY,February 18 2020 Tuesday,-0.4666666666666667
278,783,Bernie,"[1, 0, 0, 1, 0, 0, 0, -1, 1, 1, 0, 1, -1, 0, 0, 0, -1, 1]",MSNBC MTP DAILY,February 18 2020 Tuesday,0.16666666666666666
279,783,Biden,"[1, 1, 0, -1, -1, 0, 0, 0, -1, -1, 1, 0, -1, 1, 0, 0, 0, -1]",MSNBC MTP DAILY,February 18 2020 Tuesday,-0.1111111111111111
280,784,Bloomberg,"[0, 1, 0, -1, 0, 0, 0, 0, -1, -1, 0, 0, 1, 1, 0, -1, -1, 1, 0]",MSNBC MTP DAILY,February 19 2020 Wednesday,-0.05263157894736842
281,784,Sanders,"[0, 0, -1, -1, -1, 0, -1, -1, 1, 0, 0, 0, 0, -1, -1, 0]",MSNBC MTP DAILY,February 19 2020 Wednesday,-0.375
282,784,Bernie Sanders,"[0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0]",MSNBC MTP DAILY,February 19 2020 Wednesday,-0.05263157894736842
283,784,Nevada,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MTP DAILY,February 19 2020 Wednesday,0.0
284,784,Michael Bloomberg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, -1, -1, -1]",MSNBC MTP DAILY,February 19 2020 Wednesday,-0.1875
285,785,Sanders,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 1, 0]",MSNBC MTP DAILY,February 21 2020 Friday,0.21052631578947367
286,785,Trump,"[0, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, 0, 0, -1, -1, 0, -1, 0]",MSNBC MTP DAILY,February 21 2020 Friday,-0.6111111111111112
287,785,Russia,"[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",MSNBC MTP DAILY,February 21 2020 Friday,-0.9375
288,785,Bernie Sanders,"[0, 1, -1, 0, 0, 0, 1, 0, 0, -1, 1, -1, -1, 0, 0, -1, 0, 0, 0, 0]",MSNBC MTP DAILY,February 21 2020 Friday,-0.1
289,785,Russians,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0]",MSNBC MTP DAILY,February 21 2020 Friday,-0.058823529411764705
290,786,Bernie Sanders,"[0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1]",MSNBC MTP DAILY,February 24 2020 Monday,-0.05263157894736842
291,786,South Carolina,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MTP DAILY,February 24 2020 Monday,0.0
292,786,Sanders,"[0, 0, -1, 0, 0, 0, 0, -1, 0, 1, 0, 1, 1, 0, -1, 0, 0, -1, 0, 0]",MSNBC MTP DAILY,February 24 2020 Monday,-0.05
293,786,Russia,"[-1, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MTP DAILY,February 24 2020 Monday,-0.15
294,786,Biden,"[0, 0, -1, -1, 0, -1, 0, 0, -1, 0, 0, -1, 0, 1, 0, -1, -1, 1]",MSNBC MTP DAILY,February 24 2020 Monday,-0.2777777777777778
295,787,South Carolina,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MSNBC MTP DAILY,February 26 2020 Wednesday,0.0
