,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
1492,3917,Joe Biden,"[0, 1, 1, -1, 0, 0, -1, 0, 1, 0, 0, 0, 0, 1, -1, 0, -1, 0, 1, -1, -1]",CNN CNN NEWSROOM,October 23 2020 Friday,-0.047619047619047616
1493,3917,John,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,October 23 2020 Friday,0.09090909090909091
1494,3917,Biden,"[1, -1, 0, -1, -1, 0, 0, 0, 0, 1, 0, 1, 1, 1, -1, 1, 0, 0]",CNN CNN NEWSROOM,October 23 2020 Friday,0.1111111111111111
1495,3917,the United States,"[0, -1, -1, 0, 0, 0, -1, -1, 0, -1]",CNN CNN NEWSROOM,October 23 2020 Friday,-0.5
1496,3917,Democrats,"[-1, 1, 0, 1, -1, -1, 1]",CNN CNN NEWSROOM,October 23 2020 Friday,0.0
1497,3935,Jim,"[0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0]",CNN CNN NEWSROOM,October 29 2020 Thursday,-0.07692307692307693
1498,3935,Trump,"[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1]",CNN CNN NEWSROOM,October 29 2020 Thursday,-0.9
1499,3935,Miles Taylor,"[0, 0, -1, 0]",CNN CNN NEWSROOM,October 29 2020 Thursday,-0.25
1500,3935,France,"[-1, 1, -1, -1]",CNN CNN NEWSROOM,October 29 2020 Thursday,-0.5
1501,3935,French,"[0, 0]",CNN CNN NEWSROOM,October 29 2020 Thursday,0.0
1502,3946,Trump,"[-1, 0, -1, -1, 0, 0, 0, 0, -1, -1, 0, -1, -1, 0, 0, 0, 0, 0, 0]",CNN The Lead with Jake Tapper,October 8 2020 Thursday,-0.3684210526315789
1503,3946,Joe Biden,"[-1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",CNN The Lead with Jake Tapper,October 8 2020 Thursday,0.18181818181818182
1504,3946,Donald Trump,"[0, -1, -1, -1, -1, -1, -1, 0, 0]",CNN The Lead with Jake Tapper,October 8 2020 Thursday,-0.6666666666666666
1505,3946,Biden,"[0, -1, 0, 0, -1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",CNN The Lead with Jake Tapper,October 8 2020 Thursday,0.0625
1506,3946,the White House,"[0, -1, 1, -1, -1]",CNN The Lead with Jake Tapper,October 8 2020 Thursday,-0.4
1507,3955,Wolf,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 2 2020 Friday,0.0
1508,3955,the White House,"[0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0]",CNN THE SITUATION ROOM,October 2 2020 Friday,-0.13333333333333333
1509,3955,Walter Reed,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 2 2020 Friday,0.0
1510,3955,White House,"[0, 0, 0, 0, -1, -1, 0, 1, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, -1]",CNN THE SITUATION ROOM,October 2 2020 Friday,-0.2
1511,3955,Marine One,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 2 2020 Friday,0.0
1512,3968,Delta,"[0, 0, 1, 0, 0, 0, 0]",CNN CNN NEWSROOM,October 1 2020 Thursday,0.14285714285714285
1513,3968,Poppy,"[0, 0, 0, 0]",CNN CNN NEWSROOM,October 1 2020 Thursday,0.0
1514,3968,Jim,"[0, 0, 0]",CNN CNN NEWSROOM,October 1 2020 Thursday,0.0
1515,3968,Ed,"[0, 0, 0, 0, 0, 1]",CNN CNN NEWSROOM,October 1 2020 Thursday,0.16666666666666666
1516,3968,Biden,"[-1, 0, -1, 1, 0, 1, 1]",CNN CNN NEWSROOM,October 1 2020 Thursday,0.14285714285714285
1517,3981,Trump,"[0, 0, 0, 0, -1, 0, -1, -1, -1, 0, 0, -1, 0, -1, 0, -1, 0, -1, 0, 0]",CNN THE SITUATION ROOM,October 22 2020 Thursday,-0.4
1518,3981,Wolf,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 22 2020 Thursday,0.0
1519,3981,Biden,"[-1, 0, 0, -1, 1, -1, 0, 0, 0, 0, 0, 0, -1]",CNN THE SITUATION ROOM,October 22 2020 Thursday,-0.23076923076923078
1520,3981,Joe Biden,"[1, 0, -1, 1, 1, 0, 1, -1, 1, 1, 0, 0]",CNN THE SITUATION ROOM,October 22 2020 Thursday,0.3333333333333333
1521,3981,CNN,"[0, 0, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 22 2020 Thursday,0.0
1522,3982,Trump,"[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, -1]",CNN The Lead with Jake Tapper,October 8 2020 Thursday,-0.7777777777777778
1523,3982,Michigan,"[0, 0, 0, 0, 0, 1, 1]",CNN The Lead with Jake Tapper,October 8 2020 Thursday,0.2857142857142857
1524,3982,CNN,"[0, 0, 0, 0, 0, 0]",CNN The Lead with Jake Tapper,October 8 2020 Thursday,0.0
1525,3982,America,"[-1, -1, -1, -1, -1, -1, 1, 0, -1]",CNN The Lead with Jake Tapper,October 8 2020 Thursday,-0.6666666666666666
1526,3982,Americans,"[-1, -1, -1, -1, 0]",CNN The Lead with Jake Tapper,October 8 2020 Thursday,-0.8
1527,3983,Trump,"[0, 0, 0, -1, 0, 0, -1, 0, 0, 0, -1, -1, 0, -1, 0, -1, -1, 0, 0, 0]",CNN THE SITUATION ROOM,October 23 2020 Friday,-0.35
1528,3983,Joe Biden,"[0, 0, 1, 0, 1, 0, 0, 1, 0, -1, -1, 0, 0, -1, -1, 0, 1, 0]",CNN THE SITUATION ROOM,October 23 2020 Friday,0.0
1529,3983,Wolf,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 23 2020 Friday,0.0
1530,3983,Pennsylvania,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 23 2020 Friday,0.0
1531,3983,Biden,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 23 2020 Friday,0.058823529411764705
1532,3984,Wolf,"[0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0]",CNN THE SITUATION ROOM,October 27 2020 Tuesday,-0.1
1533,3984,Trump,"[-1, 0, -1, -1, -1, -1, 0, 0, 0, 0, -1, -1, -1, -1]",CNN THE SITUATION ROOM,October 27 2020 Tuesday,-0.6428571428571429
1534,3984,Wisconsin,"[0, 0, -1, 0, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 27 2020 Tuesday,-0.25
1535,3984,Biden,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0]",CNN THE SITUATION ROOM,October 27 2020 Tuesday,0.4117647058823529
1536,3984,Joe Biden,"[-1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",CNN THE SITUATION ROOM,October 27 2020 Tuesday,0.18181818181818182
1537,4000,Trump,"[-1, 0, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1]",CNN THE SITUATION ROOM,October 30 2020 Friday,-0.35294117647058826
1538,4000,Biden,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, -1, -1, 0, 1, 0]",CNN THE SITUATION ROOM,October 30 2020 Friday,0.0
1539,4000,Joe Biden,"[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, -1, 0]",CNN THE SITUATION ROOM,October 30 2020 Friday,0.05
1540,4000,Michigan,"[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1]",CNN THE SITUATION ROOM,October 30 2020 Friday,-0.17647058823529413
1541,4000,Wisconsin,"[0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, -1]",CNN THE SITUATION ROOM,October 30 2020 Friday,-0.3333333333333333
1542,4007,America,"[-1, 0, 0, 0, -1, -1, 0, -1, 0, 0, 0, 0, -1, 0, -1, -1]",CNN FAREED ZAKARIA GPS,October 11 2020 Sunday,-0.4375
1543,4007,the United States,"[0, 0, 1, 0, -1, -1, -1, -1, -1]",CNN FAREED ZAKARIA GPS,October 11 2020 Sunday,-0.4444444444444444
1544,4007,American,"[0, 1, -1, 1, 0, 1, -1, -1, -1]",CNN FAREED ZAKARIA GPS,October 11 2020 Sunday,-0.1111111111111111
1545,4007,Trump,"[0, -1, -1, 0, 0, 0, -1, -1, -1, 0, -1, 0, -1]",CNN FAREED ZAKARIA GPS,October 11 2020 Sunday,-0.5384615384615384
1546,4007,COVID-19,"[0, -1, -1, -1, 0, 0]",CNN FAREED ZAKARIA GPS,October 11 2020 Sunday,-0.5
1547,4017,Trump,"[-1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 0, -1, -1, 0, 0, 0, 0]",CNN STATE OF THE UNION,October 11 2020 Sunday,-0.47058823529411764
1548,4017,Republicans,"[0, -1, 0, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0, -1]",CNN STATE OF THE UNION,October 11 2020 Sunday,-0.5
1549,4017,Senate,"[0, 0, 0, 0, 0, -1, 0, 1, 1, 0, 0, -1]",CNN STATE OF THE UNION,October 11 2020 Sunday,0.0
1550,4017,Democrats,"[-1, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, 1]",CNN STATE OF THE UNION,October 11 2020 Sunday,-0.25
1551,4017,the White House,"[0, -1, -1, -1, 0, -1, 0, -1, -1, 1, -1, -1, -1]",CNN STATE OF THE UNION,October 11 2020 Sunday,-0.6153846153846154
1552,4021,Trump,"[0, 0, 0, 0, -1, -1, 1, -1, 0, 0, -1, -1, 0, -1, 0, 0, -1, 0, 0]",CNN STATE OF THE UNION,October 18 2020 Sunday,-0.3157894736842105
1553,4021,Joe Biden,"[-1, -1, 0, 0, -1, 0, -1, 0, -1, -1, -1, 1, 1, 0, 0, 0, 0, 1, -1, -1]",CNN STATE OF THE UNION,October 18 2020 Sunday,-0.3
1554,4021,Jake,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",CNN STATE OF THE UNION,October 18 2020 Sunday,0.15
1555,4021,Americans,"[-1, -1, 0, -1, -1, -1, 0, -1, -1]",CNN STATE OF THE UNION,October 18 2020 Sunday,-0.7777777777777778
1556,4021,Illinois,"[0, -1, 0, -1, 1, -1, 0, 0, 0]",CNN STATE OF THE UNION,October 18 2020 Sunday,-0.2222222222222222
1557,4041,Trump,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, -1, -1, 0]",CNN CNN NEWSROOM,October 23 2020 Friday,-0.07142857142857142
1558,4041,Jim,"[0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,October 23 2020 Friday,0.0
1559,4041,Biden,"[-1, 0, 0, 0, 0, 1, 1, -1, 1, 1, 1, 1, 0]",CNN CNN NEWSROOM,October 23 2020 Friday,0.3076923076923077
1560,4041,Europe,"[0, -1, -1, -1, -1, -1, -1]",CNN CNN NEWSROOM,October 23 2020 Friday,-0.8571428571428571
1561,4041,Americans,"[1, -1, -1, 0, -1, 0]",CNN CNN NEWSROOM,October 23 2020 Friday,-0.3333333333333333
1562,4060,Trump,"[0, 0, 0, 0, -1, -1, -1, 0, -1, 0, -1, 0]",CNN The Lead with Jake Tapper,October 27 2020 Tuesday,-0.4166666666666667
1563,4060,CNN,"[0, 0, 0, 0]",CNN The Lead with Jake Tapper,October 27 2020 Tuesday,0.0
1564,4060,Philadelphia,"[0, -1, 0]",CNN The Lead with Jake Tapper,October 27 2020 Tuesday,-0.3333333333333333
1565,4060,Donald,"[-1, -1, -1, -1, -1, -1]",CNN The Lead with Jake Tapper,October 27 2020 Tuesday,-1.0
1566,4060,Goldwater,"[-1, 0]",CNN The Lead with Jake Tapper,October 27 2020 Tuesday,-0.5
1567,4061,Florida,"[1, 0, 0, 0, 0, 0, -1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 29 2020 Thursday,0.16666666666666666
1568,4061,Biden,"[0, 1, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 1]",CNN THE SITUATION ROOM,October 29 2020 Thursday,0.10526315789473684
1569,4061,Trump,"[0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0]",CNN THE SITUATION ROOM,October 29 2020 Thursday,-0.21052631578947367
1570,4061,Wolf,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 29 2020 Thursday,0.0
1571,4061,Georgia,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -1]",CNN THE SITUATION ROOM,October 29 2020 Thursday,0.058823529411764705
1572,4075,Trump,"[0, 0, -1, 0, -1, 0, 0, 0, -1, -1, -1, 0, -1, -1, 0, -1, 0, -1, 1, -1]",CNN The Lead with Jake Tapper,October 12 2020 Monday,-0.45
1573,4075,Jake,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",CNN The Lead with Jake Tapper,October 12 2020 Monday,0.08333333333333333
1574,4075,the White House,"[-1, 0, 0, 0, 1, -1, -1]",CNN The Lead with Jake Tapper,October 12 2020 Monday,-0.2857142857142857
1575,4075,Fauci,"[0, 0, -1, -1, -1, 0, 1, 0, 0, 1, -1]",CNN The Lead with Jake Tapper,October 12 2020 Monday,-0.18181818181818182
1576,4075,Florida,"[-1, -1, -1, -1]",CNN The Lead with Jake Tapper,October 12 2020 Monday,-1.0
1577,4079,Wolf,"[-1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0]",CNN THE SITUATION ROOM,October 26 2020 Monday,-0.18181818181818182
1578,4079,Joe Biden,"[1, 0, 0, 1, 1, 0, -1, 0, -1, 0, -1, 1, 0, 0, 1, 1, 0, 0, 1]",CNN THE SITUATION ROOM,October 26 2020 Monday,0.21052631578947367
1579,4079,Pennsylvania,"[0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 26 2020 Monday,-0.1
1580,4079,Trump,"[0, -1, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, -1, 0, -1, -1, -1, 0]",CNN THE SITUATION ROOM,October 26 2020 Monday,-0.3888888888888889
1581,4079,Biden,"[0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",CNN THE SITUATION ROOM,October 26 2020 Monday,0.16666666666666666
1582,4081,YouTube,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1]",CNN CNN NEWSROOM,October 9 2020 Friday,0.0
1583,4081,QAnon,"[-1, 0, 0, -1, 0, -1]",CNN CNN NEWSROOM,October 9 2020 Friday,-0.5
1584,4081,New York,"[-1, 0, -1, 0, -1, 1, 1, -1]",CNN CNN NEWSROOM,October 9 2020 Friday,-0.25
1585,4081,Jim,"[0, 1, 0, 0, 0, 0]",CNN CNN NEWSROOM,October 9 2020 Friday,0.16666666666666666
1586,4081,COVID,"[-1, -1, -1, 0, 0, 0]",CNN CNN NEWSROOM,October 9 2020 Friday,-0.5
1587,4092,Pennsylvania,"[0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -1, 0]",CNN THE SITUATION ROOM,October 20 2020 Tuesday,-0.15789473684210525
1588,4092,Trump,"[1, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1, 0]",CNN THE SITUATION ROOM,October 20 2020 Tuesday,-0.5
1589,4092,the United States,"[0, 0, -1, -1, 0, -1, 0, -1, -1, -1, -1, 1]",CNN THE SITUATION ROOM,October 20 2020 Tuesday,-0.5
1590,4092,Wolf,"[0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 20 2020 Tuesday,0.0
1591,4092,Biden,"[0, 0, -1, -1, -1, -1, -1, -1, -1, -1]",CNN THE SITUATION ROOM,October 20 2020 Tuesday,-0.8
1592,4105,the White House,"[0, 0, -1, -1, 0, -1, -1, 0, 0, -1, -1, 0, -1, -1, -1, 0, 0, -1, -1]",CNN THE SITUATION ROOM,October 6 2020 Tuesday,-0.5789473684210527
1593,4105,Trump,"[-1, -1, 0, -1, -1, 0, 0, -1, -1, 1, 0, 0, -1, -1, 0, -1, 0, 0, -1]",CNN THE SITUATION ROOM,October 6 2020 Tuesday,-0.47368421052631576
1594,4105,Wolf,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0]",CNN THE SITUATION ROOM,October 6 2020 Tuesday,-0.058823529411764705
1595,4105,Biden,"[-1, 1, -1, 0, -1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0]",CNN THE SITUATION ROOM,October 6 2020 Tuesday,0.3125
1596,4105,Americans,"[-1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 1]",CNN THE SITUATION ROOM,October 6 2020 Tuesday,-0.6363636363636364
1597,4113,the White House,"[0, -1, 0, 0, -1, 0, 0, 0, 0, -1, -1, -1]",CNN New Day,October 12 2020 Monday,-0.4166666666666667
1598,4113,Maggie,"[0, 0, 0, 0, 0, 0, 1]",CNN New Day,October 12 2020 Monday,0.14285714285714285
1599,4113,John,"[0, 0, 0, 0, 1, 0]",CNN New Day,October 12 2020 Monday,0.16666666666666666
1600,4113,Michael,"[0, 0, 0, 0, 1]",CNN New Day,October 12 2020 Monday,0.2
1601,4113,Fauci,"[0, 0, -1, 0, -1, -1, -1, 0, 0]",CNN New Day,October 12 2020 Monday,-0.4444444444444444
1602,4116,Trump,"[-1, -1, 0, 0, -1, -1, 0, 0, -1, -1, -1, 0, -1, 0, -1, 0, 0, -1]",CNN THE SITUATION ROOM,October 1 2020 Thursday,-0.5555555555555556
1603,4116,Wolf,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 1 2020 Thursday,0.0
1604,4116,American,"[-1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 0, 0, -1, -1, -1, 0, 0]",CNN THE SITUATION ROOM,October 1 2020 Thursday,-0.6470588235294118
1605,4116,FBI,"[-1, 0, 0, 0, -1, 0, -1, 0, -1, -1, 1]",CNN THE SITUATION ROOM,October 1 2020 Thursday,-0.36363636363636365
1606,4116,Americans,"[-1, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1]",CNN THE SITUATION ROOM,October 1 2020 Thursday,-0.8181818181818182
1607,4124,Joe Biden,"[0, 0, 1, 0, 0, 0, 0]",CNN CNN NEWSROOM,October 27 2020 Tuesday,0.14285714285714285
1608,4124,Jim,"[0, 0, 0, 0, 0]",CNN CNN NEWSROOM,October 27 2020 Tuesday,0.0
1609,4124,American,"[0, 1, 1, -1, -1, 1, 0]",CNN CNN NEWSROOM,October 27 2020 Tuesday,0.14285714285714285
1610,4124,Senate,"[-1, -1]",CNN CNN NEWSROOM,October 27 2020 Tuesday,-1.0
1611,4124,Republicans,"[-1, -1, 0]",CNN CNN NEWSROOM,October 27 2020 Tuesday,-0.6666666666666666
1612,4132,Italy,"[-1, -1, -1, 0, -1, -1, 0]",CNN CNN NEWSROOM,October 19 2020 Monday,-0.7142857142857143
1613,4132,Democrats,"[0, 0, 0, 0, -1, 0]",CNN CNN NEWSROOM,October 19 2020 Monday,-0.16666666666666666
1614,4132,McConnell,"[-1, 0, 0, 0, -1, 1]",CNN CNN NEWSROOM,October 19 2020 Monday,-0.16666666666666666
1615,4132,Jim,"[0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,October 19 2020 Monday,0.0
1616,4132,the Supreme Court,"[0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,October 19 2020 Monday,0.0
1617,4147,Michigan,"[1, 0, 0, 0, -1, -1, -1, -1, 0, 1, -1, -1, -1, 0, 0, 0, 0, 1, 0, 1]",CNN The Lead with Jake Tapper,October 27 2020 Tuesday,-0.15
1618,4147,Trump,"[0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, -1, 0, 0, -1, -1]",CNN The Lead with Jake Tapper,October 27 2020 Tuesday,-0.29411764705882354
1619,4147,Joe Biden,"[0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, -1, -1]",CNN The Lead with Jake Tapper,October 27 2020 Tuesday,-0.2857142857142857
1620,4147,Biden,"[0, 0, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0, -1, 0, 1, 1, 0]",CNN The Lead with Jake Tapper,October 27 2020 Tuesday,-0.3684210526315789
1621,4147,China,"[-1, -1, -1, 0, -1, -1, 0, -1]",CNN The Lead with Jake Tapper,October 27 2020 Tuesday,-0.75
1622,4154,Trump,"[0, -1, 0, -1, 0, 0, -1, -1, -1, 0, 0, 0, -1, 1, 0]",CNN ANDERSON COOPER 360 DEGREES,October 28 2020 Wednesday,-0.3333333333333333
1623,4154,Anderson,"[0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0]",CNN ANDERSON COOPER 360 DEGREES,October 28 2020 Wednesday,-0.1111111111111111
1624,4154,Joe Biden,"[1, 1, 1, 0, 0, 1, 1, -1, -1, 1, -1, 1, 1, 0, 0, 0, 1, 1]",CNN ANDERSON COOPER 360 DEGREES,October 28 2020 Wednesday,0.3888888888888889
1625,4154,Biden,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 1, 1, 0, 1, 1]",CNN ANDERSON COOPER 360 DEGREES,October 28 2020 Wednesday,0.4
1626,4154,Michigan,"[0, 0, 0, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0]",CNN ANDERSON COOPER 360 DEGREES,October 28 2020 Wednesday,-0.21428571428571427
1627,4179,Jake,"[0, 0, 0, 0]",CNN The Lead with Jake Tapper,October 12 2020 Monday,0.0
1628,4179,Trump,"[-1, 0, -1, 0, -1, 0, 0, 0]",CNN The Lead with Jake Tapper,October 12 2020 Monday,-0.375
1629,4179,the White House,"[0, 0, 0, 0, 0, 0, 0, 0, -1]",CNN The Lead with Jake Tapper,October 12 2020 Monday,-0.1111111111111111
1630,4179,Ohio,"[0, 0, 0, 0, 0, 0]",CNN The Lead with Jake Tapper,October 12 2020 Monday,0.0
1631,4179,Republican,"[0, 0, -1, 0, 0, 0, -1, -1, -1, 0, 0, -1, 0, -1, 0, 0]",CNN The Lead with Jake Tapper,October 12 2020 Monday,-0.375
1632,4181,Trump,"[-1, 0, 0, -1, -1, 0, -1, -1, -1, 0, -1, 0, 0, 0, -1, -1, -1, -1, -1]",CNN The Lead with Jake Tapper,October 1 2020 Thursday,-0.631578947368421
1633,4181,Jake,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN The Lead with Jake Tapper,October 1 2020 Thursday,0.0
1634,4181,the United States,"[0, -1, 0, 1, -1, -1, -1]",CNN The Lead with Jake Tapper,October 1 2020 Thursday,-0.42857142857142855
1635,4181,CNN,"[0, 0, 0, 0, 0, 0]",CNN The Lead with Jake Tapper,October 1 2020 Thursday,0.0
1636,4181,the White House,"[-1, 0, 0, 0, 0]",CNN The Lead with Jake Tapper,October 1 2020 Thursday,-0.2
1637,4182,Wolf,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 7 2020 Wednesday,0.0
1638,4182,the White House,"[0, 0, -1, 0, -1, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1]",CNN THE SITUATION ROOM,October 7 2020 Wednesday,-0.3157894736842105
1639,4182,White House,"[0, 0, 0, 0, -1, 0, -1, -1, -1, 0, -1, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,October 7 2020 Wednesday,-0.29411764705882354
1640,4182,Trump,"[-1, -1, 1, 0, 0, -1, 0, -1, -1, 0, -1, -1, -1, 0, 0, -1]",CNN THE SITUATION ROOM,October 7 2020 Wednesday,-0.5
1641,4182,Americans,"[0, -1, 0, 0, 1, 0, -1, -1, 0, -1, -1, 0]",CNN THE SITUATION ROOM,October 7 2020 Wednesday,-0.3333333333333333
1642,4196,Trump,"[0, 0, 0, 0, -1, -1, -1, 0, -1, 0, 0, -1, 0, 0, -1]",CNN FAREED ZAKARIA GPS,October 18 2020 Sunday,-0.4
1643,4196,China,"[0, -1, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0]",CNN FAREED ZAKARIA GPS,October 18 2020 Sunday,-0.2777777777777778
1644,4196,Israel,"[0, 1, 1, 1, -1, -1, 0, -1, -1, 0]",CNN FAREED ZAKARIA GPS,October 18 2020 Sunday,-0.1
1645,4196,the United States,"[-1, -1, -1, 1, 0, 0, 0, -1, -1, -1, -1, -1, -1]",CNN FAREED ZAKARIA GPS,October 18 2020 Sunday,-0.6153846153846154
1646,4196,American,"[0, 0, -1, -1, 1, -1, 0, -1, 0, 1, 1, -1, 0, -1, 0]",CNN FAREED ZAKARIA GPS,October 18 2020 Sunday,-0.2
1647,4348,Pennsylvania,"[0, 0, -1, 1, 1, 0, 0, -1, -1, 1, 0, 1, 1, 1, 1]",CNN New Day,October 1 2020 Thursday,0.26666666666666666
1648,4348,Wisconsin,"[-1, -1, 0, -1, 0, 0, -1]",CNN New Day,October 1 2020 Thursday,-0.5714285714285714
1649,4348,La Crosse,"[0, 0, 0, -1, 1, 0, 0, 0, -1, 0, 0]",CNN New Day,October 1 2020 Thursday,-0.09090909090909091
1650,4348,Trump,"[0, -1, 0, 0]",CNN New Day,October 1 2020 Thursday,-0.25
1651,4348,Philadelphia,"[0, 0, -1]",CNN New Day,October 1 2020 Thursday,-0.3333333333333333
1652,4395,Trump,"[-1, -1, 0, 0, 0, -1, -1, 0, 0, 0, -1, -1, -1, -1, 0, 0, -1, -1, -1]",CNN New Day Saturday,October 17 2020 Saturday,-0.5789473684210527
1653,4395,Joe Biden,"[0, 1, 0, 0, 0, 0, 1, -1, 1, 1, 1, 0]",CNN New Day Saturday,October 17 2020 Saturday,0.3333333333333333
1654,4395,Michigan,"[0, 0, -1, 0, 0, -1, 0, 0, 0]",CNN New Day Saturday,October 17 2020 Saturday,-0.2222222222222222
1655,4395,Wisconsin,"[-1, -1, 0, -1, -1, -1, -1, -1, -1, 0]",CNN New Day Saturday,October 17 2020 Saturday,-0.8
1656,4395,U.S.,"[0, -1, -1, 0, -1, -1, -1, -1, -1]",CNN New Day Saturday,October 17 2020 Saturday,-0.7777777777777778
1657,4402,Trump,"[-1, 0, 0, -1, 0, -1, -1, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1]",CNN THE SITUATION ROOM,October 16 2020 Friday,-0.6666666666666666
