,Transcript,Topic,Sentiment,Program,Date,avg_sentiment
559,1278,Chris,"[0, 0, 0, 0, 0, 1]",CNN CNN Tonight,June 15 2020 Monday,0.16666666666666666
560,1303,Trump,"[-1, -1, 0, 0, -1, -1, -1, 0, 0, 0, 0, -1, -1, -1, -1, -1, 0, -1]",CNN CNN NEWSROOM,June 19 2020 Friday,-0.6111111111111112
561,1303,CNN,"[0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 19 2020 Friday,-0.10526315789473684
562,1303,U.S.,"[0, -1, -1, -1, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, -1, 0, -1, -1]",CNN CNN NEWSROOM,June 19 2020 Friday,-0.5
563,1303,China,"[-1, 0, 0, -1, 0, 0, 0, 0, -1, -1, -1, 0, -1, 0, 0, 0]",CNN CNN NEWSROOM,June 19 2020 Friday,-0.375
564,1303,Bolton,"[-1, 0, 0, 0, -1, -1, -1, 0, -1, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0]",CNN CNN NEWSROOM,June 19 2020 Friday,-0.3684210526315789
565,1348,Minneapolis,"[0, -1, 0, 0, -1, -1, 0, 0]",CNN CNN NEWSROOM,June 5 2020 Friday,-0.375
566,1348,Floyd,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 5 2020 Friday,0.0
567,1348,Buffalo,"[-1, 0, 0]",CNN CNN NEWSROOM,June 5 2020 Friday,-0.3333333333333333
568,1348,Brianna,"[0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 5 2020 Friday,0.0
569,1348,Trump,"[-1, -1, 0, -1]",CNN CNN NEWSROOM,June 5 2020 Friday,-0.75
570,1376,Elmo,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",CNN CNN LIVE EVENT/SPECIAL,June 13 2020 Saturday,0.29411764705882354
571,1376,Sanjay,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,June 13 2020 Saturday,0.0625
572,1376,Erica,"[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,June 13 2020 Saturday,0.2857142857142857
573,1376,Acton,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",CNN CNN LIVE EVENT/SPECIAL,June 13 2020 Saturday,0.2727272727272727
574,1376,Abby,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,June 13 2020 Saturday,0.09090909090909091
575,1377,Elmo,"[1, 0, 1, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, -1]",CNN CNN LIVE EVENT/SPECIAL,June 6 2020 Saturday,0.06666666666666667
576,1377,Van,"[0, -1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",CNN CNN LIVE EVENT/SPECIAL,June 6 2020 Saturday,0.07692307692307693
577,1377,Keedron,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0]",CNN CNN LIVE EVENT/SPECIAL,June 6 2020 Saturday,0.6363636363636364
578,1377,Abby,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",CNN CNN LIVE EVENT/SPECIAL,June 6 2020 Saturday,0.5454545454545454
579,1377,Sesame Street,"[0, 1, 0, 0, 0, 0, 0, -1, 0, 1]",CNN CNN LIVE EVENT/SPECIAL,June 6 2020 Saturday,0.1
580,1404,Kate,"[0, 0, 0]",CNN CNN NEWSROOM,June 29 2020 Monday,0.0
581,1404,Fauci,"[0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 29 2020 Monday,0.0
582,1404,Alabama,"[0, 0, 0, 0, -1, 0]",CNN CNN NEWSROOM,June 29 2020 Monday,-0.16666666666666666
583,1404,Americans,"[0, 0, 0, -1]",CNN CNN NEWSROOM,June 29 2020 Monday,-0.25
584,1404,New York,"[1, -1, -1]",CNN CNN NEWSROOM,June 29 2020 Monday,-0.3333333333333333
585,1425,U.K.,"[0, -1, -1, 0, -1, -1, 0, -1]",CNN CNN NEWSROOM,June 22 2020 Monday,-0.625
586,1425,CNN,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 22 2020 Monday,0.0
587,1425,Britain,"[-1, -1, -1, -1, -1, -1, -1]",CNN CNN NEWSROOM,June 22 2020 Monday,-1.0
588,1425,British,"[0, -1, 0, -1, -1, 0, 0]",CNN CNN NEWSROOM,June 22 2020 Monday,-0.42857142857142855
589,1425,NASCAR,"[1, -1, 0, 0]",CNN CNN NEWSROOM,June 22 2020 Monday,0.0
590,1428,U.K.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 22 2020 Monday,-0.14285714285714285
591,1428,CNN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 22 2020 Monday,0.0
592,1428,U.S.,"[-1, -1, 0, -1, -1, -1, 0, 1, 1, 0, 0, -1, 0]",CNN CNN NEWSROOM,June 22 2020 Monday,-0.3076923076923077
593,1428,Trump,"[0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1]",CNN CNN NEWSROOM,June 22 2020 Monday,-0.8333333333333334
594,1428,British,"[-1, -1, 0, 0, -1, 0, 0, 0, -1, 0, 0, -1]",CNN CNN NEWSROOM,June 22 2020 Monday,-0.4166666666666667
595,1437,CNN,"[0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 8 2020 Monday,0.0
596,1437,Americans,"[0, 0, -1, 0, 0]",CNN CNN NEWSROOM,June 8 2020 Monday,-0.2
597,1437,America,"[-1, -1, -1, -1, -1, 0, -1, 0, 0]",CNN CNN NEWSROOM,June 8 2020 Monday,-0.6666666666666666
598,1437,Trump,"[-1, 1, -1, 0, 0, 0, -1, -1]",CNN CNN NEWSROOM,June 8 2020 Monday,-0.375
599,1437,Joe Biden,"[1, 1, 0, 0]",CNN CNN NEWSROOM,June 8 2020 Monday,0.5
600,1493,COVID-19,"[0, -1, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, -1, 0, 0, -1]",CNN CNN Special Reports,June 14 2020 Sunday,-0.375
601,1493,China,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0]",CNN CNN Special Reports,June 14 2020 Sunday,-0.09090909090909091
602,1493,Wuhan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN Special Reports,June 14 2020 Sunday,0.0
603,1493,Shi,"[0, -1, 0, -1, 0, 0]",CNN CNN Special Reports,June 14 2020 Sunday,-0.3333333333333333
604,1493,Chinese,"[0, 0, 0, 0, 0, 0]",CNN CNN Special Reports,June 14 2020 Sunday,0.0
605,1538,George Floyd,"[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, -1]",CNN CNN Tonight,June 8 2020 Monday,-0.2222222222222222
606,1538,NASCAR,"[0, 0, 1, 1, 0, 0, 0, 0]",CNN CNN Tonight,June 8 2020 Monday,0.25
607,1538,Don,"[-1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0]",CNN CNN Tonight,June 8 2020 Monday,0.3076923076923077
608,1538,CNN,"[0, 0, 0, 0, 0, 0]",CNN CNN Tonight,June 8 2020 Monday,0.0
609,1538,America,"[0, 0, -1, 0, 0, 1, -1, -1, -1, -1]",CNN CNN Tonight,June 8 2020 Monday,-0.4
610,1548,Florida,"[0, 0, 0, 0, 1, -1, 0, -1, 0, -1, -1]",CNN New Day,June 25 2020 Thursday,-0.2727272727272727
611,1548,Connecticut,"[0, 0, 0, 0, 0, 0, 0, -1, 0, -1]",CNN New Day,June 25 2020 Thursday,-0.2
612,1548,Texas,"[0, 0, -1, 0, -1, -1]",CNN New Day,June 25 2020 Thursday,-0.5
613,1548,John,"[0, 1, 0, 1, 0, 1]",CNN New Day,June 25 2020 Thursday,0.5
614,1548,New York,"[0, -1, 0, 0, 0, 0, 0, 0]",CNN New Day,June 25 2020 Thursday,-0.125
615,1556,CNN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 17 2020 Wednesday,0.0
616,1556,U.S.,"[-1, -1, -1, 0, -1, -1, 0, 0, 0, -1, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 17 2020 Wednesday,-0.42857142857142855
617,1556,Indian,"[0, 0, 0, -1, -1, 0, 0, -1, 0]",CNN CNN NEWSROOM,June 17 2020 Wednesday,-0.3333333333333333
618,1556,China,"[-1, -1, 1, -1, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 17 2020 Wednesday,-0.2
619,1556,India,"[-1, 0, -1, 0, -1, -1, -1, 0, 0, 0, -1, -1, 0, -1]",CNN CNN NEWSROOM,June 17 2020 Wednesday,-0.5714285714285714
620,1557,CNN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 11 2020 Thursday,0.0
621,1557,U.S.,"[0, 0, -1, 0, 0, 0, 0, 0, -1, -1, -1, 0]",CNN CNN NEWSROOM,June 11 2020 Thursday,-0.3333333333333333
622,1557,George Floyd's,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 11 2020 Thursday,0.0
623,1557,Minneapolis,"[0, 0, 0, 0, -1, -1, 1]",CNN CNN NEWSROOM,June 11 2020 Thursday,-0.14285714285714285
624,1557,Trump,"[0, -1, -1, -1, 0, 0, -1, 0, -1]",CNN CNN NEWSROOM,June 11 2020 Thursday,-0.5555555555555556
625,1564,John,"[0, 0, 1]",CNN New Day,June 30 2021 Wednesday,0.3333333333333333
626,1564,Canada,"[0, 0, 0, -1]",CNN New Day,June 30 2021 Wednesday,-0.25
627,1564,New York City,"[0, 0, -1, -1, -1, -1, 0]",CNN New Day,June 30 2021 Wednesday,-0.5714285714285714
628,1564,CNN,"[0, 0, 0, 0]",CNN New Day,June 30 2021 Wednesday,0.0
629,1564,Erica,"[0, 0]",CNN New Day,June 30 2021 Wednesday,0.0
630,1565,Minneapolis,"[0, 0, 0, -1, -1, -1, 0, -1, 0]",CNN CNN NEWSROOM,June 12 2020 Friday,-0.4444444444444444
631,1565,CNN,"[0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 12 2020 Friday,0.0
632,1565,Trump,"[-1, -1, -1, -1, -1, 0, 0, -1]",CNN CNN NEWSROOM,June 12 2020 Friday,-0.75
633,1565,Tulsa,"[0, -1, -1, -1, -1, -1, -1, -1]",CNN CNN NEWSROOM,June 12 2020 Friday,-0.875
634,1565,Confederate,"[-1, -1, -1, 0, -1, 0, -1]",CNN CNN NEWSROOM,June 12 2020 Friday,-0.7142857142857143
635,1580,Maria Ressa,"[0, -1, -1, 0, -1, 0, 0, -1, -1]",CNN CNN NEWSROOM,June 15 2020 Monday,-0.5555555555555556
636,1580,CNN,"[0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 15 2020 Monday,0.0
637,1580,Natalie,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 15 2020 Monday,0.0
638,1580,U.S.,"[0, 0, -1, -1, 0, -1, 1]",CNN CNN NEWSROOM,June 15 2020 Monday,-0.2857142857142857
639,1580,Philippines,"[0, -1, -1, 0, -1, -1]",CNN CNN NEWSROOM,June 15 2020 Monday,-0.6666666666666666
640,1582,Senate,"[1, 1, 0, -1, 1]",CNN CNN NEWSROOM,June 12 2020 Friday,0.4
641,1582,Republican,"[0, 0, 0, -1, -1, -1, 0, 0]",CNN CNN NEWSROOM,June 12 2020 Friday,-0.375
642,1582,CNN,"[0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 12 2020 Friday,0.0
643,1582,Kate,"[0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 12 2020 Friday,0.0
644,1582,Republicans,"[1, 0, 0, 0, 1]",CNN CNN NEWSROOM,June 12 2020 Friday,0.4
645,1590,Putin,"[0, 0, -1, -1, 0, 0]",CNN The Lead with Jake Tapper,June 29 2020 Monday,-0.3333333333333333
646,1590,U.S.,"[0, 0, -1, 0, 0, -1]",CNN The Lead with Jake Tapper,June 29 2020 Monday,-0.3333333333333333
647,1590,the White House,"[0, 0, 0, 1, 0]",CNN The Lead with Jake Tapper,June 29 2020 Monday,0.2
648,1590,CNN,"[0, 0, 0, 0, 0, 0]",CNN The Lead with Jake Tapper,June 29 2020 Monday,0.0
649,1590,Trump,"[-1, -1, -1, 0]",CNN The Lead with Jake Tapper,June 29 2020 Monday,-0.75
650,1597,China,"[-1, 0, -1, 0, 0, -1, 0, -1, -1, 0, -1, 0, -1, 0, 0, 0]",CNN CNN NEWSROOM,June 10 2020 Wednesday,-0.4375
651,1597,CNN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 10 2020 Wednesday,0.0
652,1597,U.S.,"[-1, -1, -1, -1, -1, 0, -1, 0, 0, 1, 1, 0, 0, 0, 0, 0, -1]",CNN CNN NEWSROOM,June 10 2020 Wednesday,-0.29411764705882354
653,1597,George Floyd,"[0, 0, 0, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, -1, 0, -1, -1]",CNN CNN NEWSROOM,June 10 2020 Wednesday,-0.3333333333333333
654,1597,Yemen,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",CNN CNN NEWSROOM,June 10 2020 Wednesday,-1.0
655,1623,Arizona,"[0, 0, 0, 0, 0, -1, -1, -1, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0]",CNN New Day,June 23 2020 Tuesday,-0.3157894736842105
656,1623,Besser,"[1, 0, -1, 1, 0, 0]",CNN New Day,June 23 2020 Tuesday,0.16666666666666666
657,1623,CDC,"[0, 0, 1, -1, 0]",CNN New Day,June 23 2020 Tuesday,0.0
658,1623,the United States,"[0, -1, 0, -1, -1]",CNN New Day,June 23 2020 Tuesday,-0.6
659,1623,Trump,"[-1, 0, -1, 0, 0]",CNN New Day,June 23 2020 Tuesday,-0.4
660,1624,New York,"[0, 0, 0, -1, 0, 1, -1, 1, 1, -1, 0, 0, 1]",CNN New Day,June 25 2020 Thursday,0.07692307692307693
661,1624,Florida,"[0, -1, 0, -1, 0, 0, 0]",CNN New Day,June 25 2020 Thursday,-0.2857142857142857
662,1624,Sanjay,"[0, 0, 0, 0, -1, 0, 0, 1, 0, 0]",CNN New Day,June 25 2020 Thursday,0.0
663,1624,Alisyn,"[0, 0, 0, 0, 0, 0]",CNN New Day,June 25 2020 Thursday,0.0
664,1624,the United States,"[0, 0, 0, 1]",CNN New Day,June 25 2020 Thursday,0.25
665,1642,Texas,"[0, 0, 0, 0, -1, 1, 0, 1]",CNN CNN NEWSROOM,June 11 2020 Thursday,0.125
666,1642,Kate,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",CNN CNN NEWSROOM,June 11 2020 Thursday,0.18181818181818182
667,1642,the White House,"[0, -1, 0, 0, -1, -1, -1]",CNN CNN NEWSROOM,June 11 2020 Thursday,-0.5714285714285714
668,1642,Trump,"[0, 0, -1, 1, -1, -1]",CNN CNN NEWSROOM,June 11 2020 Thursday,-0.3333333333333333
669,1642,Tulsa,"[0, -1]",CNN CNN NEWSROOM,June 11 2020 Thursday,-0.5
670,1644,Florida,"[0, 0, -1, 0, 0, 0, 0, -1, -1]",CNN New Day,June 22 2020 Monday,-0.3333333333333333
671,1644,New Jersey,"[0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0]",CNN New Day,June 22 2020 Monday,-0.15384615384615385
672,1644,NASCAR,"[0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0]",CNN New Day,June 22 2020 Monday,-0.13333333333333333
673,1644,John,"[-1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0]",CNN New Day,June 22 2020 Monday,-0.13333333333333333
674,1644,Trump,"[-1, 0, -1, -1, -1]",CNN New Day,June 22 2020 Monday,-0.8
675,1648,U.S.,"[-1, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 15 2020 Monday,-0.2
676,1648,Russia,"[-1, -1, -1, -1, -1, -1, 0]",CNN CNN NEWSROOM,June 15 2020 Monday,-0.8571428571428571
677,1648,Paul Whelan,"[0, -1, -1, 0]",CNN CNN NEWSROOM,June 15 2020 Monday,-0.5
678,1648,Poppy,"[0, 0, 0, 0]",CNN CNN NEWSROOM,June 15 2020 Monday,0.0
679,1648,Russian,"[0, 0, -1]",CNN CNN NEWSROOM,June 15 2020 Monday,-0.3333333333333333
680,1649,California,"[0, 0, 0, -1, 0, -1, 0, 0, -1, 0, 0]",CNN New Day,June 29 2020 Monday,-0.2727272727272727
681,1649,Florida,"[0, 0, -1, -1, 0, -1, -1, 0, -1]",CNN New Day,June 29 2020 Monday,-0.5555555555555556
682,1649,Texas,"[0, -1, -1, 0, -1]",CNN New Day,June 29 2020 Monday,-0.6
683,1649,CNN,"[0, 0, 0, 0, 0, 0]",CNN New Day,June 29 2020 Monday,0.0
684,1649,Mississippi,"[1, 1, 0, 0, 0, -1]",CNN New Day,June 29 2020 Monday,0.16666666666666666
685,1650,NASCAR,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, -1, 0, -1]",CNN CNN Tonight,June 25 2020 Thursday,-0.14285714285714285
686,1650,Texas,"[0, -1, 0, -1, -1, 0, 0, -1, -1, -1]",CNN CNN Tonight,June 25 2020 Thursday,-0.6
687,1650,American,"[-1, 0, -1, -1, 0, 0, -1, -1, -1, 0, 0, 0]",CNN CNN Tonight,June 25 2020 Thursday,-0.5
688,1650,Americans,"[0, -1, -1, -1, -1, -1]",CNN CNN Tonight,June 25 2020 Thursday,-0.8333333333333334
689,1650,America,"[-1, -1, 0, 0, -1, 0, -1, -1, 0, 0, 0, 0, -1, 0, -1]",CNN CNN Tonight,June 25 2020 Thursday,-0.4666666666666667
690,1651,Jake,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN The Lead with Jake Tapper,June 17 2020 Wednesday,0.0
691,1651,Oklahoma,"[-1, 0, -1, 1, 0, -1, 0]",CNN The Lead with Jake Tapper,June 17 2020 Wednesday,-0.2857142857142857
692,1651,CNN,"[0, 0, 0, 0]",CNN The Lead with Jake Tapper,June 17 2020 Wednesday,0.0
693,1651,Florida,"[-1, -1, -1, 0, 0]",CNN The Lead with Jake Tapper,June 17 2020 Wednesday,-0.6
694,1651,Tulsa,"[1, 1, 0, -1]",CNN The Lead with Jake Tapper,June 17 2020 Wednesday,0.25
695,1660,Wolf,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,June 19 2020 Friday,0.0
696,1660,Tulsa,"[-1, -1, 0, -1, 0, 0, 0, 0, -1, -1, -1, 0, 0, -1]",CNN THE SITUATION ROOM,June 19 2020 Friday,-0.5
697,1660,Atlanta,"[0, -1, -1, 0, 0, -1, 0, 1, 0, 0, -1]",CNN THE SITUATION ROOM,June 19 2020 Friday,-0.2727272727272727
698,1660,Oklahoma,"[0, 0, 0, -1, 0, 0, -1, 0, 0, 0, -1]",CNN THE SITUATION ROOM,June 19 2020 Friday,-0.2727272727272727
699,1660,Trump,"[-1, -1, -1, 0, 0, 0, 0]",CNN THE SITUATION ROOM,June 19 2020 Friday,-0.42857142857142855
700,1662,Florida,"[0, 0, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1]",CNN New Day,June 29 2020 Monday,-0.6666666666666666
701,1662,Texas,"[-1, -1, -1, -1, -1, -1, 0, -1, -1, -1]",CNN New Day,June 29 2020 Monday,-0.9
702,1662,Arizona,"[0, -1, -1, -1]",CNN New Day,June 29 2020 Monday,-0.75
703,1662,Fauci,"[0, 0, 0, 0, 0, 0, 0, -1]",CNN New Day,June 29 2020 Monday,-0.125
704,1662,California,"[-1, 0, -1, 0]",CNN New Day,June 29 2020 Monday,-0.5
705,1663,Florida,"[-1, -1, -1, -1, -1, -1, -1]",CNN New Day,June 29 2020 Monday,-1.0
706,1663,Texas,"[0, 0, 0, -1, -1, 0, 0]",CNN New Day,June 29 2020 Monday,-0.2857142857142857
707,1663,Palm Beach County,"[0, 0, 0, 0, 1, 0, 1]",CNN New Day,June 29 2020 Monday,0.2857142857142857
708,1663,U.S.,"[-1, -1, -1, -1, 0]",CNN New Day,June 29 2020 Monday,-0.8
709,1663,Russians,"[0, 0, 0, 0]",CNN New Day,June 29 2020 Monday,0.0
710,1668,Trump,"[-1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0]",CNN CNN NEWSROOM,June 18 2020 Thursday,-0.8235294117647058
711,1668,the Supreme Court,"[0, 0, 0, 0, 1, 0, 1]",CNN CNN NEWSROOM,June 18 2020 Thursday,0.2857142857142857
712,1668,John Roberts,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 18 2020 Thursday,0.09090909090909091
713,1668,Poppy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 18 2020 Thursday,0.0
714,1668,DACA,"[-1, 0, 0, -1, 1, 0, -1, 0, 0, 0, -1, 0, -1, 0, 1, -1, 0, 0, 1, -1]",CNN CNN NEWSROOM,June 18 2020 Thursday,-0.2
715,1669,Wolf,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN THE SITUATION ROOM,June 26 2020 Friday,0.0
716,1669,Florida,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0]",CNN THE SITUATION ROOM,June 26 2020 Friday,-0.8571428571428571
717,1669,the United States,"[0, -1, -1, -1, 0, -1, -1, -1, -1, -1]",CNN THE SITUATION ROOM,June 26 2020 Friday,-0.8
718,1669,Americans,"[0, 0, 0, -1, 0, -1, -1, -1, -1, -1]",CNN THE SITUATION ROOM,June 26 2020 Friday,-0.6
719,1669,Trump,"[0, -1, 0, -1, -1, -1, 0, -1]",CNN THE SITUATION ROOM,June 26 2020 Friday,-0.625
720,1670,Wolf,"[0, 0, 1, 0, 0]",CNN THE SITUATION ROOM,June 16 2020 Tuesday,0.2
721,1670,Trump,"[0, 0, -1, 0, -1, -1, -1, 0, 0, -1, -1]",CNN THE SITUATION ROOM,June 16 2020 Tuesday,-0.5454545454545454
722,1670,Tulsa,"[0, 0, -1, 0]",CNN THE SITUATION ROOM,June 16 2020 Tuesday,-0.25
723,1670,Washington,"[0, -1, -1, -1, -1, -1, 0]",CNN THE SITUATION ROOM,June 16 2020 Tuesday,-0.7142857142857143
724,1670,D.C.,"[0, 0, 0, -1, 1, 0, -1, 0, 0, 0]",CNN THE SITUATION ROOM,June 16 2020 Tuesday,-0.1
725,1686,CNN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 23 2020 Tuesday,-0.05
726,1686,U.S.,"[-1, 0, -1, -1, -1, 0, 0, -1, 0, -1, -1, 0, -1, 0, -1]",CNN CNN NEWSROOM,June 23 2020 Tuesday,-0.6
727,1686,Mexico,"[-1, -1, -1, 0, -1, 0, 0, -1, -1, -1, -1]",CNN CNN NEWSROOM,June 23 2020 Tuesday,-0.7272727272727273
728,1686,Arizona,"[0, 0, -1, -1, 0, -1, 0, -1, 0, -1]",CNN CNN NEWSROOM,June 23 2020 Tuesday,-0.5
729,1686,COVID-19,"[0, 1, 0, 0, 0, 1, 0, 0, 0]",CNN CNN NEWSROOM,June 23 2020 Tuesday,0.2222222222222222
730,1729,Trump,"[0, -1, 0, -1, -1, 0, -1, -1, -1, 0, 0, -1, 0, -1, 0, 0, -1, -1, -1]",CNN CNN NEWSROOM,June 26 2020 Friday,-0.5789473684210527
731,1729,CNN,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 26 2020 Friday,0.0
732,1729,the United States,"[0, -1, 0, -1, 0, 0, -1, -1, -1, -1, 0, -1]",CNN CNN NEWSROOM,June 26 2020 Friday,-0.5833333333333334
733,1729,U.S.,"[-1, -1, -1, -1, -1, -1, 0, -1, -1, 0, 0, 0]",CNN CNN NEWSROOM,June 26 2020 Friday,-0.6666666666666666
734,1729,Europe,"[-1, -1, -1, -1, -1, -1, -1, 1]",CNN CNN NEWSROOM,June 26 2020 Friday,-0.75
735,1736,California,"[-1, -1, -1, -1, -1, -1, 1, -1, -1, 0, -1, -1, -1, -1, 0]",CNN New Day,June 25 2020 Thursday,-0.7333333333333333
736,1736,Florida,"[0, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, 0, 1]",CNN New Day,June 25 2020 Thursday,-0.6
737,1736,Texas,"[-1, 0, -1, 0, -1, 0, -1, -1, -1]",CNN New Day,June 25 2020 Thursday,-0.6666666666666666
738,1736,Wisconsin,"[0, 0, 0, 0, 0, 1, 0, 1]",CNN New Day,June 25 2020 Thursday,0.25
739,1736,Biden,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",CNN New Day,June 25 2020 Thursday,0.9166666666666666
740,1737,Florida,"[0, -1, -1, 0, 1, -1]",CNN EARLY START,June 25 2020 Thursday,-0.3333333333333333
741,1737,U.S.,"[0, -1, -1, 1, -1]",CNN EARLY START,June 25 2020 Thursday,-0.4
742,1737,California,"[0, -1, 1, 0, -1]",CNN EARLY START,June 25 2020 Thursday,-0.2
743,1737,Trump,"[-1, 0, -1, -1]",CNN EARLY START,June 25 2020 Thursday,-0.75
744,1737,New York City,"[0, -1, 0]",CNN EARLY START,June 25 2020 Thursday,-0.3333333333333333
745,1738,Persse,"[0, 0, -1, 0, 0, 0, 0, 0]",CNN New Day,June 25 2020 Thursday,-0.125
746,1738,New York,"[0, 0, 0, 0, 0]",CNN New Day,June 25 2020 Thursday,0.0
747,1738,David Gregory,"[0, 0, 1, 0, 1]",CNN New Day,June 25 2020 Thursday,0.4
748,1738,ICU,"[-1, -1, -1, 0]",CNN New Day,June 25 2020 Thursday,-0.75
749,1738,Trump,"[0, 0, 0, 0, -1, 0, -1, -1]",CNN New Day,June 25 2020 Thursday,-0.375
750,1750,Trump,"[0, 0, -1, -1, -1, 0, -1, -1, 0, 0, 0]",CNN CNN NEWSROOM,June 14 2020 Sunday,-0.45454545454545453
751,1750,CNN,"[0, 0, 0, 0, 0, 0, -1, 0]",CNN CNN NEWSROOM,June 14 2020 Sunday,-0.125
752,1750,Tulsa,"[0, -1, -1]",CNN CNN NEWSROOM,June 14 2020 Sunday,-0.6666666666666666
753,1750,Georgia,"[0, -1, -1, -1]",CNN CNN NEWSROOM,June 14 2020 Sunday,-0.75
754,1750,Nigeria,"[0, 0, -1]",CNN CNN NEWSROOM,June 14 2020 Sunday,-0.3333333333333333
755,1756,Florida,"[-1, -1, -1, 0, 0, -1, 0, 0, 0, -1, 0, -1, 1, 0, 0]",CNN CNN NEWSROOM,June 19 2020 Friday,-0.3333333333333333
756,1756,John,"[0, 0, 0, 0, 0, 0, 0]",CNN CNN NEWSROOM,June 19 2020 Friday,0.0
